date,sku,warehouse,quantity,status,lead_time_days
2025-09-21,SKU-004,WH-SOUTH,28,DELIVERED,9
2025-09-21,SKU-006,WH-NORTH,47,DELIVERED,2
2025-09-21,SKU-007,WH-EAST,51,DELIVERED,6
2025-09-21,SKU-008,WH-NORTH,92,DELIVERED,5
2025-09-21,SKU-009,WH-WEST,54,DELIVERED,9
2025-09-21,SKU-010,WH-NORTH,64,DELIVERED,9
2025-09-22,SKU-001,WH-WEST,26,DELIVERED,3
2025-09-22,SKU-002,WH-EAST,79,DELIVERED,5
2025-09-22,SKU-004,WH-EAST,22,DELIVERED,2
2025-09-22,SKU-005,WH-WEST,70,DELIVERED,5
2025-09-22,SKU-007,WH-NORTH,41,DELIVERED,8
2025-09-22,SKU-008,WH-SOUTH,51,DELIVERED,9
2025-09-22,SKU-010,WH-WEST,48,DELIVERED,2
2025-09-23,SKU-003,WH-NORTH,84,DELIVERED,4
2025-09-23,SKU-004,WH-SOUTH,10,DELIVERED,6
2025-09-23,SKU-005,WH-SOUTH,32,DELIVERED,3
2025-09-23,SKU-006,WH-SOUTH,47,DELIVERED,2
2025-09-23,SKU-007,WH-WEST,35,DELIVERED,9
2025-09-23,SKU-008,WH-SOUTH,74,DELIVERED,4
2025-09-24,SKU-002,WH-WEST,66,DELIVERED,6
2025-09-24,SKU-003,WH-NORTH,87,DELIVERED,4
2025-09-24,SKU-004,WH-EAST,44,DELIVERED,4
2025-09-24,SKU-008,WH-NORTH,60,DELIVERED,5
2025-09-25,SKU-001,WH-NORTH,32,DELIVERED,9
2025-09-25,SKU-003,WH-NORTH,97,DELIVERED,2
2025-09-25,SKU-004,WH-WEST,69,DELIVERED,4
2025-09-25,SKU-005,WH-EAST,91,DELIVERED,8
2025-09-25,SKU-007,WH-NORTH,54,DELIVERED,6
2025-09-25,SKU-009,WH-SOUTH,67,DELIVERED,8
2025-09-25,SKU-010,WH-WEST,52,DELIVERED,2
2025-09-26,SKU-001,WH-WEST,43,DELIVERED,3
2025-09-26,SKU-002,WH-SOUTH,48,DELIVERED,2
2025-09-26,SKU-003,WH-NORTH,63,DELIVERED,2
2025-09-26,SKU-004,WH-WEST,53,DELIVERED,3
2025-09-26,SKU-005,WH-EAST,10,DELIVERED,5
2025-09-26,SKU-006,WH-NORTH,15,DELIVERED,4
2025-09-26,SKU-007,WH-NORTH,25,DELIVERED,5
2025-09-26,SKU-010,WH-NORTH,43,DELIVERED,6
2025-09-27,SKU-002,WH-SOUTH,74,DELIVERED,6
2025-09-27,SKU-003,WH-EAST,89,DELIVERED,4
2025-09-27,SKU-007,WH-NORTH,24,DELIVERED,7
2025-09-27,SKU-008,WH-WEST,14,DELIVERED,9
2025-09-27,SKU-009,WH-NORTH,60,DELIVERED,7
2025-09-28,SKU-002,WH-WEST,85,DELIVERED,3
2025-09-28,SKU-003,WH-NORTH,93,DELIVERED,2
2025-09-28,SKU-004,WH-WEST,12,DELIVERED,5
2025-09-28,SKU-005,WH-WEST,21,DELIVERED,3
2025-09-28,SKU-007,WH-SOUTH,71,DELIVERED,3
2025-09-28,SKU-008,WH-WEST,88,DELIVERED,9
2025-09-28,SKU-009,WH-WEST,69,DELIVERED,4
2025-09-28,SKU-010,WH-WEST,49,DELIVERED,9
2025-09-29,SKU-001,WH-EAST,80,DELIVERED,4
2025-09-29,SKU-002,WH-NORTH,83,DELIVERED,9
2025-09-29,SKU-003,WH-WEST,99,DELIVERED,4
2025-09-29,SKU-005,WH-WEST,33,DELIVERED,9
2025-09-29,SKU-006,WH-WEST,84,DELIVERED,9
2025-09-29,SKU-008,WH-WEST,52,DELIVERED,7
2025-09-29,SKU-010,WH-EAST,25,DELIVERED,9
2025-09-30,SKU-004,WH-WEST,53,DELIVERED,3
2025-09-30,SKU-005,WH-EAST,89,DELIVERED,6
2025-09-30,SKU-006,WH-SOUTH,42,DELIVERED,2
2025-09-30,SKU-007,WH-EAST,54,DELIVERED,6
2025-09-30,SKU-008,WH-SOUTH,91,DELIVERED,3
2025-09-30,SKU-009,WH-WEST,29,DELIVERED,8
2025-09-30,SKU-010,WH-EAST,65,DELIVERED,8
2025-10-01,SKU-001,WH-SOUTH,36,DELIVERED,6
2025-10-01,SKU-003,WH-NORTH,27,DELIVERED,4
2025-10-01,SKU-004,WH-EAST,84,DELIVERED,3
2025-10-01,SKU-005,WH-SOUTH,64,DELIVERED,8
2025-10-01,SKU-006,WH-EAST,19,DELIVERED,7
2025-10-01,SKU-007,WH-WEST,15,DELIVERED,4
2025-10-01,SKU-009,WH-NORTH,53,DELIVERED,4
2025-10-01,SKU-010,WH-WEST,88,DELIVERED,6
2025-10-02,SKU-001,WH-EAST,82,DELIVERED,6
2025-10-02,SKU-002,WH-WEST,34,DELIVERED,4
2025-10-02,SKU-003,WH-NORTH,21,DELIVERED,2
2025-10-02,SKU-006,WH-EAST,85,DELIVERED,4
2025-10-02,SKU-007,WH-SOUTH,57,DELIVERED,3
2025-10-02,SKU-008,WH-SOUTH,10,DELIVERED,2
2025-10-02,SKU-009,WH-WEST,38,DELIVERED,4
2025-10-02,SKU-010,WH-WEST,60,DELIVERED,9
2025-10-03,SKU-001,WH-EAST,17,DELIVERED,4
2025-10-03,SKU-002,WH-EAST,43,DELIVERED,5
2025-10-03,SKU-003,WH-SOUTH,10,DELIVERED,8
2025-10-03,SKU-004,WH-EAST,20,DELIVERED,3
2025-10-03,SKU-005,WH-NORTH,82,DELIVERED,6
2025-10-03,SKU-008,WH-EAST,12,DELIVERED,3
2025-10-03,SKU-009,WH-NORTH,62,DELIVERED,5
2025-10-03,SKU-010,WH-WEST,32,DELIVERED,8
2025-10-04,SKU-002,WH-EAST,14,DELIVERED,9
2025-10-04,SKU-003,WH-WEST,29,DELIVERED,3
2025-10-04,SKU-005,WH-EAST,13,DELIVERED,5
2025-10-04,SKU-006,WH-WEST,93,DELIVERED,5
2025-10-04,SKU-007,WH-EAST,71,DELIVERED,7
2025-10-04,SKU-008,WH-WEST,73,DELIVERED,6
2025-10-04,SKU-010,WH-EAST,80,DELIVERED,5
2025-10-05,SKU-001,WH-WEST,19,DELIVERED,6
2025-10-05,SKU-004,WH-WEST,53,DELIVERED,3
2025-10-05,SKU-005,WH-NORTH,16,DELIVERED,3
2025-10-05,SKU-007,WH-NORTH,44,DELIVERED,4
2025-10-05,SKU-008,WH-SOUTH,55,DELIVERED,7
2025-10-05,SKU-010,WH-NORTH,96,DELIVERED,6
2025-10-06,SKU-001,WH-NORTH,96,DELIVERED,7
2025-10-06,SKU-002,WH-EAST,10,DELIVERED,8
2025-10-06,SKU-003,WH-EAST,79,DELIVERED,6
2025-10-06,SKU-005,WH-NORTH,56,DELIVERED,3
2025-10-06,SKU-006,WH-EAST,96,DELIVERED,2
2025-10-06,SKU-007,WH-EAST,95,DELIVERED,7
2025-10-06,SKU-009,WH-WEST,73,DELIVERED,3
2025-10-07,SKU-001,WH-NORTH,95,DELIVERED,3
2025-10-07,SKU-002,WH-SOUTH,61,DELIVERED,9
2025-10-07,SKU-005,WH-EAST,51,DELIVERED,4
2025-10-07,SKU-007,WH-NORTH,34,DELIVERED,5
2025-10-07,SKU-009,WH-NORTH,46,DELIVERED,7
2025-10-08,SKU-001,WH-EAST,71,DELIVERED,2
2025-10-08,SKU-003,WH-EAST,79,DELIVERED,7
2025-10-08,SKU-004,WH-SOUTH,97,DELIVERED,7
2025-10-08,SKU-005,WH-SOUTH,56,DELIVERED,4
2025-10-08,SKU-007,WH-SOUTH,93,DELIVERED,7
2025-10-08,SKU-008,WH-EAST,62,DELIVERED,6
2025-10-08,SKU-009,WH-NORTH,70,DELIVERED,6
2025-10-08,SKU-010,WH-SOUTH,27,DELIVERED,3
2025-10-09,SKU-003,WH-SOUTH,56,DELIVERED,5
2025-10-09,SKU-004,WH-WEST,67,DELIVERED,5
2025-10-09,SKU-005,WH-EAST,98,DELIVERED,2
2025-10-09,SKU-006,WH-SOUTH,13,DELIVERED,6
2025-10-09,SKU-008,WH-EAST,25,DELIVERED,9
2025-10-09,SKU-010,WH-NORTH,92,DELIVERED,2
2025-10-10,SKU-004,WH-WEST,28,DELIVERED,2
2025-10-10,SKU-005,WH-WEST,79,DELIVERED,5
2025-10-10,SKU-008,WH-WEST,68,DELIVERED,9
2025-10-10,SKU-010,WH-NORTH,35,DELIVERED,3
2025-10-11,SKU-001,WH-EAST,49,DELIVERED,8
2025-10-11,SKU-002,WH-SOUTH,49,DELIVERED,8
2025-10-11,SKU-003,WH-WEST,43,DELIVERED,3
2025-10-11,SKU-004,WH-SOUTH,30,DELIVERED,9
2025-10-11,SKU-005,WH-WEST,97,DELIVERED,3
2025-10-11,SKU-006,WH-WEST,41,DELIVERED,8
2025-10-11,SKU-007,WH-SOUTH,26,DELIVERED,3
2025-10-11,SKU-008,WH-EAST,81,DELIVERED,9
2025-10-11,SKU-009,WH-SOUTH,82,DELIVERED,3
2025-10-12,SKU-001,WH-NORTH,47,DELIVERED,9
2025-10-12,SKU-002,WH-NORTH,47,DELIVERED,9
2025-10-12,SKU-003,WH-SOUTH,13,DELIVERED,8
2025-10-12,SKU-004,WH-NORTH,71,DELIVERED,5
2025-10-12,SKU-005,WH-SOUTH,58,DELIVERED,6
2025-10-12,SKU-006,WH-NORTH,37,DELIVERED,7
2025-10-12,SKU-007,WH-NORTH,32,DELIVERED,2
2025-10-12,SKU-008,WH-NORTH,50,DELIVERED,9
2025-10-12,SKU-009,WH-NORTH,59,DELIVERED,5
2025-10-12,SKU-010,WH-SOUTH,14,DELIVERED,3
2025-10-13,SKU-002,WH-WEST,38,DELIVERED,8
2025-10-13,SKU-003,WH-EAST,40,DELIVERED,8
2025-10-13,SKU-005,WH-NORTH,14,DELIVERED,5
2025-10-13,SKU-006,WH-WEST,95,DELIVERED,6
2025-10-13,SKU-007,WH-WEST,39,DELIVERED,6
2025-10-13,SKU-008,WH-NORTH,36,DELIVERED,4
2025-10-13,SKU-009,WH-EAST,74,DELIVERED,6
2025-10-14,SKU-002,WH-EAST,87,DELIVERED,9
2025-10-14,SKU-003,WH-SOUTH,58,DELIVERED,2
2025-10-14,SKU-004,WH-EAST,19,DELIVERED,9
2025-10-14,SKU-005,WH-NORTH,80,DELIVERED,7
2025-10-14,SKU-007,WH-NORTH,91,DELIVERED,4
2025-10-14,SKU-008,WH-EAST,38,DELIVERED,2
2025-10-14,SKU-009,WH-NORTH,55,DELIVERED,7
2025-10-15,SKU-002,WH-SOUTH,88,DELIVERED,5
2025-10-15,SKU-003,WH-EAST,52,DELIVERED,4
2025-10-15,SKU-004,WH-SOUTH,54,DELIVERED,9
2025-10-15,SKU-005,WH-NORTH,88,DELIVERED,2
2025-10-15,SKU-006,WH-SOUTH,75,DELIVERED,2
2025-10-15,SKU-007,WH-SOUTH,17,DELIVERED,2
2025-10-15,SKU-008,WH-WEST,88,DELIVERED,2
2025-10-15,SKU-009,WH-WEST,75,DELIVERED,9
2025-10-15,SKU-010,WH-WEST,57,DELIVERED,9
2025-10-16,SKU-003,WH-SOUTH,64,DELIVERED,8
2025-10-16,SKU-004,WH-NORTH,78,DELIVERED,3
2025-10-16,SKU-005,WH-WEST,66,DELIVERED,8
2025-10-16,SKU-006,WH-EAST,14,DELIVERED,6
2025-10-16,SKU-008,WH-SOUTH,20,DELIVERED,6
2025-10-16,SKU-010,WH-SOUTH,50,DELIVERED,2
2025-10-17,SKU-001,WH-SOUTH,61,DELIVERED,5
2025-10-17,SKU-003,WH-NORTH,44,DELIVERED,2
2025-10-17,SKU-006,WH-WEST,45,DELIVERED,3
2025-10-17,SKU-007,WH-EAST,64,DELIVERED,6
2025-10-17,SKU-009,WH-EAST,71,DELIVERED,8
2025-10-17,SKU-010,WH-NORTH,53,DELIVERED,7
2025-10-18,SKU-001,WH-NORTH,36,DELIVERED,8
2025-10-18,SKU-002,WH-EAST,55,DELIVERED,4
2025-10-18,SKU-003,WH-EAST,10,DELIVERED,8
2025-10-18,SKU-004,WH-EAST,88,DELIVERED,6
2025-10-18,SKU-005,WH-NORTH,46,DELIVERED,6
2025-10-18,SKU-006,WH-SOUTH,40,DELIVERED,2
2025-10-18,SKU-008,WH-EAST,16,DELIVERED,9
2025-10-18,SKU-009,WH-NORTH,94,DELIVERED,2
2025-10-18,SKU-010,WH-SOUTH,76,DELIVERED,7
2025-10-19,SKU-001,WH-NORTH,76,DELIVERED,9
2025-10-19,SKU-002,WH-WEST,94,DELIVERED,7
2025-10-19,SKU-003,WH-EAST,34,DELIVERED,9
2025-10-19,SKU-004,WH-EAST,97,DELIVERED,6
2025-10-19,SKU-006,WH-NORTH,91,DELIVERED,3
2025-10-19,SKU-007,WH-SOUTH,17,DELIVERED,9
2025-10-19,SKU-009,WH-WEST,54,DELIVERED,3
2025-10-20,SKU-002,WH-NORTH,37,DELIVERED,8
2025-10-20,SKU-003,WH-SOUTH,99,DELIVERED,3
2025-10-20,SKU-004,WH-NORTH,17,DELIVERED,5
2025-10-20,SKU-006,WH-SOUTH,62,DELIVERED,3
2025-10-20,SKU-007,WH-EAST,60,DELIVERED,5
2025-10-20,SKU-008,WH-WEST,89,DELIVERED,5
2025-10-21,SKU-003,WH-WEST,41,DELIVERED,2
2025-10-21,SKU-004,WH-NORTH,96,DELIVERED,4
2025-10-21,SKU-005,WH-WEST,44,DELIVERED,4
2025-10-21,SKU-006,WH-SOUTH,93,DELIVERED,5
2025-10-21,SKU-007,WH-EAST,10,DELIVERED,9
2025-10-21,SKU-009,WH-WEST,94,DELIVERED,8
2025-10-21,SKU-010,WH-WEST,39,DELIVERED,4
2025-10-22,SKU-002,WH-EAST,73,DELIVERED,9
2025-10-22,SKU-003,WH-WEST,37,DELIVERED,3
2025-10-22,SKU-004,WH-NORTH,14,DELIVERED,6
2025-10-22,SKU-005,WH-WEST,47,DELIVERED,6
2025-10-22,SKU-006,WH-EAST,38,DELIVERED,2
2025-10-22,SKU-008,WH-EAST,67,DELIVERED,5
2025-10-22,SKU-010,WH-SOUTH,15,DELIVERED,3
2025-10-23,SKU-001,WH-SOUTH,51,DELIVERED,5
2025-10-23,SKU-002,WH-EAST,38,DELIVERED,9
2025-10-23,SKU-003,WH-NORTH,71,DELIVERED,9
2025-10-23,SKU-008,WH-SOUTH,48,DELIVERED,8
2025-10-24,SKU-001,WH-NORTH,42,DELIVERED,7
2025-10-24,SKU-002,WH-WEST,10,DELIVERED,3
2025-10-24,SKU-004,WH-EAST,47,DELIVERED,6
2025-10-24,SKU-005,WH-EAST,94,DELIVERED,2
2025-10-24,SKU-006,WH-EAST,26,DELIVERED,7
2025-10-24,SKU-007,WH-EAST,22,DELIVERED,4
2025-10-24,SKU-008,WH-NORTH,69,DELIVERED,4
2025-10-25,SKU-002,WH-SOUTH,78,DELIVERED,6
2025-10-25,SKU-003,WH-WEST,17,DELIVERED,6
2025-10-25,SKU-004,WH-WEST,28,DELIVERED,2
2025-10-25,SKU-005,WH-WEST,84,DELIVERED,3
2025-10-25,SKU-007,WH-SOUTH,33,DELIVERED,8
2025-10-25,SKU-009,WH-WEST,85,DELIVERED,4
2025-10-25,SKU-010,WH-SOUTH,68,DELIVERED,4
2025-10-26,SKU-003,WH-WEST,27,DELIVERED,9
2025-10-26,SKU-004,WH-SOUTH,41,DELIVERED,9
2025-10-26,SKU-006,WH-SOUTH,63,DELIVERED,5
2025-10-26,SKU-007,WH-NORTH,96,DELIVERED,5
2025-10-26,SKU-008,WH-WEST,98,DELIVERED,2
2025-10-26,SKU-009,WH-NORTH,61,DELIVERED,9
2025-10-26,SKU-010,WH-WEST,53,DELIVERED,6
2025-10-27,SKU-001,WH-WEST,82,DELIVERED,6
2025-10-27,SKU-002,WH-SOUTH,80,DELIVERED,2
2025-10-27,SKU-003,WH-SOUTH,13,DELIVERED,7
2025-10-27,SKU-004,WH-SOUTH,87,DELIVERED,7
2025-10-27,SKU-005,WH-NORTH,17,DELIVERED,2
2025-10-27,SKU-006,WH-SOUTH,82,DELIVERED,2
2025-10-27,SKU-007,WH-NORTH,69,DELIVERED,2
2025-10-27,SKU-008,WH-SOUTH,67,DELIVERED,7
2025-10-27,SKU-010,WH-NORTH,38,DELIVERED,2
2025-10-28,SKU-001,WH-SOUTH,74,DELIVERED,5
2025-10-28,SKU-002,WH-EAST,97,DELIVERED,5
2025-10-28,SKU-004,WH-EAST,26,DELIVERED,3
2025-10-28,SKU-005,WH-EAST,80,DELIVERED,4
2025-10-28,SKU-007,WH-NORTH,66,DELIVERED,4
2025-10-28,SKU-008,WH-NORTH,97,DELIVERED,8
2025-10-28,SKU-009,WH-NORTH,94,DELIVERED,2
2025-10-28,SKU-010,WH-WEST,88,DELIVERED,2
2025-10-29,SKU-001,WH-WEST,95,DELIVERED,8
2025-10-29,SKU-002,WH-SOUTH,17,DELIVERED,3
2025-10-29,SKU-003,WH-NORTH,66,DELIVERED,8
2025-10-29,SKU-004,WH-WEST,83,DELIVERED,7
2025-10-29,SKU-005,WH-SOUTH,31,DELIVERED,4
2025-10-29,SKU-006,WH-WEST,97,DELIVERED,5
2025-10-29,SKU-007,WH-WEST,83,DELIVERED,7
2025-10-29,SKU-008,WH-EAST,16,DELIVERED,2
2025-10-29,SKU-009,WH-EAST,97,DELIVERED,3
2025-10-29,SKU-010,WH-WEST,47,DELIVERED,6
2025-10-30,SKU-001,WH-WEST,91,DELIVERED,3
2025-10-30,SKU-004,WH-NORTH,65,DELIVERED,9
2025-10-30,SKU-005,WH-NORTH,38,DELIVERED,4
2025-10-30,SKU-006,WH-EAST,40,DELIVERED,8
2025-10-30,SKU-008,WH-SOUTH,20,DELIVERED,6
2025-10-30,SKU-009,WH-SOUTH,92,DELIVERED,2
2025-10-30,SKU-010,WH-WEST,93,DELIVERED,9
2025-10-31,SKU-001,WH-EAST,10,DELIVERED,2
2025-10-31,SKU-002,WH-NORTH,33,DELIVERED,7
2025-10-31,SKU-003,WH-SOUTH,55,DELIVERED,5
2025-10-31,SKU-004,WH-NORTH,34,DELIVERED,8
2025-10-31,SKU-007,WH-SOUTH,21,DELIVERED,4
2025-10-31,SKU-008,WH-WEST,90,DELIVERED,9
2025-10-31,SKU-009,WH-NORTH,12,DELIVERED,2
2025-11-01,SKU-001,WH-SOUTH,16,DELIVERED,3
2025-11-01,SKU-002,WH-SOUTH,46,DELIVERED,2
2025-11-01,SKU-003,WH-SOUTH,77,DELIVERED,4
2025-11-01,SKU-004,WH-WEST,68,DELIVERED,5
2025-11-01,SKU-007,WH-NORTH,47,DELIVERED,6
2025-11-01,SKU-008,WH-EAST,66,DELIVERED,5
2025-11-01,SKU-009,WH-NORTH,78,DELIVERED,5
2025-11-02,SKU-002,WH-EAST,68,DELIVERED,9
2025-11-02,SKU-004,WH-EAST,39,DELIVERED,5
2025-11-02,SKU-005,WH-SOUTH,37,DELIVERED,5
2025-11-02,SKU-006,WH-NORTH,23,DELIVERED,5
2025-11-02,SKU-007,WH-EAST,69,DELIVERED,5
2025-11-02,SKU-008,WH-SOUTH,39,DELIVERED,5
2025-11-02,SKU-009,WH-SOUTH,36,DELIVERED,9
2025-11-02,SKU-010,WH-EAST,67,DELIVERED,3
2025-11-03,SKU-001,WH-WEST,14,DELIVERED,6
2025-11-03,SKU-002,WH-SOUTH,54,DELIVERED,6
2025-11-03,SKU-003,WH-NORTH,85,DELIVERED,3
2025-11-03,SKU-004,WH-SOUTH,32,DELIVERED,6
2025-11-03,SKU-005,WH-SOUTH,30,DELIVERED,4
2025-11-03,SKU-006,WH-WEST,51,DELIVERED,4
2025-11-03,SKU-008,WH-SOUTH,44,DELIVERED,4
2025-11-04,SKU-001,WH-NORTH,29,DELIVERED,9
2025-11-04,SKU-004,WH-EAST,27,DELIVERED,2
2025-11-04,SKU-005,WH-WEST,48,DELIVERED,7
2025-11-04,SKU-007,WH-NORTH,51,DELIVERED,9
2025-11-04,SKU-008,WH-WEST,17,DELIVERED,2
2025-11-04,SKU-009,WH-SOUTH,31,DELIVERED,7
2025-11-04,SKU-010,WH-NORTH,95,DELIVERED,7
2025-11-05,SKU-003,WH-SOUTH,52,DELIVERED,9
2025-11-05,SKU-004,WH-WEST,13,DELIVERED,4
2025-11-05,SKU-006,WH-SOUTH,39,DELIVERED,9
2025-11-05,SKU-007,WH-WEST,32,DELIVERED,7
2025-11-05,SKU-009,WH-SOUTH,44,DELIVERED,3
2025-11-05,SKU-010,WH-SOUTH,44,DELIVERED,2
2025-11-06,SKU-001,WH-EAST,43,DELIVERED,4
2025-11-06,SKU-004,WH-NORTH,36,DELIVERED,2
2025-11-06,SKU-007,WH-SOUTH,38,DELIVERED,6
2025-11-06,SKU-008,WH-NORTH,87,DELIVERED,4
2025-11-06,SKU-009,WH-WEST,81,DELIVERED,7
2025-11-06,SKU-010,WH-NORTH,47,DELIVERED,8
2025-11-07,SKU-001,WH-NORTH,22,DELIVERED,8
2025-11-07,SKU-002,WH-WEST,13,DELIVERED,2
2025-11-07,SKU-003,WH-SOUTH,61,DELIVERED,3
2025-11-07,SKU-004,WH-NORTH,16,DELIVERED,6
2025-11-07,SKU-005,WH-WEST,97,DELIVERED,9
2025-11-07,SKU-006,WH-NORTH,49,DELIVERED,2
2025-11-07,SKU-008,WH-NORTH,50,DELIVERED,6
2025-11-07,SKU-009,WH-SOUTH,86,DELIVERED,8
2025-11-08,SKU-003,WH-EAST,69,DELIVERED,4
2025-11-08,SKU-004,WH-NORTH,38,DELIVERED,7
2025-11-08,SKU-005,WH-EAST,91,DELIVERED,6
2025-11-08,SKU-007,WH-EAST,57,DELIVERED,4
2025-11-08,SKU-009,WH-EAST,49,DELIVERED,5
2025-11-08,SKU-010,WH-SOUTH,87,DELIVERED,9
2025-11-09,SKU-001,WH-EAST,52,DELIVERED,4
2025-11-09,SKU-003,WH-EAST,25,DELIVERED,7
2025-11-09,SKU-004,WH-SOUTH,16,DELIVERED,9
2025-11-09,SKU-005,WH-EAST,84,DELIVERED,7
2025-11-09,SKU-007,WH-EAST,52,DELIVERED,8
2025-11-09,SKU-008,WH-EAST,26,DELIVERED,7
2025-11-09,SKU-009,WH-NORTH,85,DELIVERED,4
2025-11-09,SKU-010,WH-WEST,35,DELIVERED,4
2025-11-10,SKU-001,WH-SOUTH,78,DELIVERED,4
2025-11-10,SKU-002,WH-SOUTH,84,DELIVERED,2
2025-11-10,SKU-004,WH-EAST,77,DELIVERED,4
2025-11-10,SKU-006,WH-WEST,54,DELIVERED,9
2025-11-10,SKU-009,WH-NORTH,52,DELIVERED,7
2025-11-11,SKU-001,WH-SOUTH,56,DELIVERED,8
2025-11-11,SKU-006,WH-EAST,80,DELIVERED,7
2025-11-11,SKU-007,WH-WEST,87,DELIVERED,6
2025-11-11,SKU-008,WH-SOUTH,36,DELIVERED,6
2025-11-11,SKU-010,WH-SOUTH,47,DELIVERED,6
2025-11-12,SKU-001,WH-EAST,83,DELIVERED,2
2025-11-12,SKU-003,WH-WEST,31,DELIVERED,5
2025-11-12,SKU-005,WH-NORTH,98,DELIVERED,5
2025-11-12,SKU-006,WH-SOUTH,18,DELIVERED,8
2025-11-12,SKU-007,WH-SOUTH,53,DELIVERED,4
2025-11-12,SKU-008,WH-EAST,12,DELIVERED,5
2025-11-12,SKU-009,WH-NORTH,26,DELIVERED,8
2025-11-12,SKU-010,WH-NORTH,51,DELIVERED,2
2025-11-13,SKU-002,WH-EAST,63,DELIVERED,3
2025-11-13,SKU-003,WH-NORTH,77,DELIVERED,7
2025-11-13,SKU-004,WH-NORTH,47,DELIVERED,9
2025-11-13,SKU-006,WH-EAST,69,DELIVERED,4
2025-11-13,SKU-008,WH-NORTH,87,DELIVERED,3
2025-11-13,SKU-010,WH-NORTH,17,DELIVERED,5
2025-11-14,SKU-003,WH-WEST,26,DELIVERED,6
2025-11-14,SKU-004,WH-SOUTH,19,DELIVERED,3
2025-11-14,SKU-005,WH-NORTH,14,DELIVERED,7
2025-11-14,SKU-006,WH-NORTH,31,DELIVERED,3
2025-11-14,SKU-007,WH-SOUTH,93,DELIVERED,4
2025-11-14,SKU-008,WH-WEST,97,DELIVERED,4
2025-11-14,SKU-009,WH-SOUTH,23,DELIVERED,5
2025-11-14,SKU-010,WH-SOUTH,59,DELIVERED,6
2025-11-15,SKU-001,WH-NORTH,45,DELIVERED,8
2025-11-15,SKU-003,WH-SOUTH,42,DELIVERED,2
2025-11-15,SKU-005,WH-WEST,80,DELIVERED,9
2025-11-15,SKU-006,WH-SOUTH,72,DELIVERED,3
2025-11-15,SKU-008,WH-NORTH,69,DELIVERED,9
2025-11-15,SKU-009,WH-SOUTH,30,DELIVERED,7
2025-11-16,SKU-001,WH-EAST,78,DELIVERED,5
2025-11-16,SKU-002,WH-WEST,77,DELIVERED,7
2025-11-16,SKU-003,WH-EAST,43,DELIVERED,7
2025-11-16,SKU-004,WH-WEST,10,DELIVERED,8
2025-11-16,SKU-005,WH-NORTH,88,DELIVERED,5
2025-11-16,SKU-007,WH-EAST,63,DELIVERED,3
2025-11-16,SKU-008,WH-NORTH,55,DELIVERED,3
2025-11-16,SKU-009,WH-EAST,43,DELIVERED,3
2025-11-16,SKU-010,WH-EAST,33,DELIVERED,9
2025-11-17,SKU-001,WH-NORTH,26,DELIVERED,8
2025-11-17,SKU-002,WH-EAST,89,DELIVERED,5
2025-11-17,SKU-003,WH-SOUTH,74,DELIVERED,6
2025-11-17,SKU-004,WH-NORTH,44,DELIVERED,9
2025-11-17,SKU-005,WH-EAST,15,DELIVERED,3
2025-11-17,SKU-007,WH-EAST,83,DELIVERED,9
2025-11-17,SKU-008,WH-EAST,17,DELIVERED,5
2025-11-17,SKU-009,WH-WEST,98,DELIVERED,4
2025-11-17,SKU-010,WH-SOUTH,86,DELIVERED,7
2025-11-18,SKU-003,WH-NORTH,47,DELIVERED,6
2025-11-18,SKU-004,WH-NORTH,93,DELIVERED,4
2025-11-18,SKU-006,WH-SOUTH,60,DELIVERED,6
2025-11-18,SKU-007,WH-EAST,47,DELIVERED,9
2025-11-18,SKU-008,WH-EAST,43,DELIVERED,9
2025-11-18,SKU-009,WH-EAST,88,DELIVERED,7
2025-11-18,SKU-010,WH-WEST,85,DELIVERED,2
2025-11-19,SKU-001,WH-NORTH,20,DELIVERED,7
2025-11-19,SKU-003,WH-SOUTH,70,DELIVERED,9
2025-11-19,SKU-004,WH-WEST,74,DELIVERED,4
2025-11-19,SKU-005,WH-NORTH,55,DELIVERED,9
2025-11-19,SKU-006,WH-NORTH,74,DELIVERED,2
2025-11-19,SKU-007,WH-WEST,26,DELIVERED,9
2025-11-19,SKU-008,WH-SOUTH,17,DELIVERED,5
2025-11-19,SKU-009,WH-EAST,16,DELIVERED,4
2025-11-19,SKU-010,WH-WEST,50,DELIVERED,8
2025-11-20,SKU-001,WH-WEST,14,DELIVERED,3
2025-11-20,SKU-003,WH-EAST,53,DELIVERED,4
2025-11-20,SKU-004,WH-EAST,89,DELIVERED,5
2025-11-20,SKU-005,WH-WEST,26,DELIVERED,5
2025-11-20,SKU-007,WH-EAST,47,DELIVERED,7
2025-11-20,SKU-008,WH-SOUTH,71,DELIVERED,6
2025-11-20,SKU-010,WH-SOUTH,70,DELIVERED,3
2025-11-21,SKU-001,WH-WEST,75,DELIVERED,6
2025-11-21,SKU-002,WH-WEST,86,DELIVERED,4
2025-11-21,SKU-004,WH-NORTH,26,DELIVERED,7
2025-11-21,SKU-007,WH-NORTH,29,DELIVERED,7
2025-11-21,SKU-008,WH-SOUTH,27,DELIVERED,6
2025-11-21,SKU-009,WH-SOUTH,85,DELIVERED,5
2025-11-21,SKU-010,WH-WEST,43,DELIVERED,8
2025-11-22,SKU-001,WH-WEST,10,DELIVERED,4
2025-11-22,SKU-003,WH-NORTH,24,DELIVERED,7
2025-11-22,SKU-005,WH-WEST,99,DELIVERED,8
